ID,YEAR,Volume,Lote,Operacion,Unidad,EL.,Investigator,Fecha,Class,Category,Genus,Species,Name,CF,R_El,R_info,Side,"Completeness (0=frag, 1=complete)",R_Portion,Fragmentation,NISP,MNE,Estimate AGE,Fusion/wear,Proximal,Shaft,Distal,Taphonomy,Photographed,Bird to confirm ID,Additional analysis,Quality of heat/fire exposure,# Charred,# Heat exposed,Carnivore,Rodent,Worked,Butchery,Weathering,Other,Calcined,Measurements,Location of measurement,Portion,Element info,Comments,R_El/Portion/Element info/Comments
937,2017,,599,18,I22,,DHS,27_VI_14,Mammal,General,large,,large mammal,#N/A,Needle,Needle,,0.6,8- pieces grouped together ,,2,,,,,,,,,,,,0,,,,,,,,,,,8- pieces grouped together ,Needle,"Two needles, one distal, one proximal with eye intact","Needle/8- pieces grouped together /Needle/Two needles, one distal, one proximal with eye intact"
938,2017,,599,18,I22,,DHS,27_VI_14,Mammal,General,medium,,medium mammal,#N/A,Rib,,R,,8- pieces grouped together ,1,2,2,One young,,,,,,,,,,0,,,,,,,,,,,8- pieces grouped together ,head,"two ribs, one 60% complete, the other just head frag, one young","Rib/8- pieces grouped together /head/two ribs, one 60% complete, the other just head frag, one young"
939,2017,,599,18,I22,,DHS,27_VI_14,Mammal,General,medium,,medium mammal,#N/A,Rib,-,,0.2,4-Distal and shaft,2,1,,10-young(porous),,,,,,,,,,0,,,,,,,,,,,4-Distal and shaft,sternal,,Rib/4-Distal and shaft/sternal/
940,2017,,599,18,I22,,DHS,27_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,Vert ND,Frags,,0,8- pieces grouped together ,5,5,,,,,,,,,,,,0,,,,,,,,,,,8- pieces grouped together ,frag,,Vert ND/8- pieces grouped together /frag/
941,2017,,599,18,I22,,DHS,27_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,Vert ND,,,0,Posterior,,1,,1- young(not grown up at all),,ND,ND,UF- Unfused,,,,,,0,,,,,,,,,,,Posterior,epiphysis,,Vert ND/Posterior/epiphysis/
942,2017,,599,18,I22,,DHS,27_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,Chisel/spatula,Chisel/spatula,,0.2,4-Distal and shaft,2,1,,,,,,,,,,,,0,,,,,,,,,,,4-Distal and shaft,Chisel/spatula,"looks like a cross between small spatula and a chisel, broken bevel. ","Chisel/spatula/4-Distal and shaft/Chisel/spatula/looks like a cross between small spatula and a chisel, broken bevel. "
943,2017,,599,18,I22,,DHS,27_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,shaft,Frags,,0,8- pieces grouped together ,5,5,,,,,,,,,,,,0,,,,,,,,,,,8- pieces grouped together ,frag,,shaft/8- pieces grouped together /frag/
944,2017,,599,18,I22,,DHS,27_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,ND,Frags,,0,8- pieces grouped together ,5,17,,,,,,,,,,,*,2,,,,,,,,,,,8- pieces grouped together ,frag,"one charred complete, one burned","ND/8- pieces grouped together /frag/one charred complete, one burned"
945,2017,,599,18,I22,,DHS,27_VI_14,Bird,Galliformes,Colinus,virginianus,Northern bobwhite,#N/A,Sternum,,,0.8,3-Proximal and shaft,,1,,,,,,,,,,,,0,,,,,,,,,,,3-Proximal and shaft,,,Sternum/3-Proximal and shaft//
946,2017,,599,18,I22,,DHS,27_VI_14,Bird,Galliformes,Colinus,virginianus,Northern bobwhite,#N/A,Pelvis Acetabulum,-,R,0.3,,,1,,,,,,,,,,,,0,,,,,,,,,,,,Acetabulum,,Pelvis Acetabulum//Acetabulum/
947,2017,,599,18,I22,,DHS,27_VI_14,Bird,Galliformes,Colinus,virginianus,Northern bobwhite,#N/A,Pelvis Acetabulum,-,L,0.2,,,1,,,,,,,,,,,,0,,,,,,,,,,,,Acetabulum,,Pelvis Acetabulum//Acetabulum/
948,2017,,599,18,I22,,DHS,27_VI_14,Bird,Galliformes,Meleagris,gallopavo,Guajolote,#N/A,Vert ND,,,1,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,Vert ND///
949,2017,,599,18,I22,,DHS,27_VI_14,Bird,Passeriformes,cf. Hirundinidae,,cf. Swallow,cf. Hirundinidae,Coracoid,,L,1,,,1,,,,,,,,Phone 28_VIII_17,Y,,,0,,,,,,,,,29.7,L (base flat),,,,Coracoid///
950,2017,,599,18,I22,,DHS,27_VI_14,Bird,General,,,Bird,#N/A,Ph ND,,,1,,,2,,,,,,,,,,,,0,,,,,,,,,25.4,L (complete one),,,"could be Ph1 and Ph2 of same individual, one complete, one just missing proximal end","Ph ND///could be Ph1 and Ph2 of same individual, one complete, one just missing proximal end"
951,2017,,580,18,I20,,GMB,25_VI_14,Bird,Anseriformes,Anatidae,,Waterfowl,#N/A,Humerus,,R,1,6- whole lenght/size but still broken,,1,,9- adult,,,,,,NEED,,,,0,?,,,,,,,,90.5x13.0,"L xW(distal, looks complete/almost complete size)",6- whole lenght/size but still broken,,,Humerus/6- whole lenght/size but still broken//
952,2017,,580,18,I20,,GMB,25_VI_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Mc,V,L,0.8,3-Proximal and shaft,,1,,1- young(not grown up at all),,FU- Fused,Pr - present,UF- Unfused,,,,,,0,,,,,,,,,36.5x8.6x6.9,L (unfused distal)x WxD(Proximal),3-Proximal and shaft,V,just missing distal epiphysis,Mc/3-Proximal and shaft/V/just missing distal epiphysis
953,2017,,580,18,I20,,GMB,25_VI_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Tth up,P4,L,0.2,,?,1,,,ND,,,,,,,,,0,,,,,,,,,,,,P4,"half a large cusp, no roots","Tth up//P4/half a large cusp, no roots"
954,2017,,580,18,I20,,GMB,25_VI_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,Sacrum,1,,0.2,3-Proximal and shaft,4-Modern,1,,1- young(not grown up at all),,UF- Unfused,Pr - present,UF- Unfused,,,,,,0,,,,,,,,,30.6x21.9,"W (cranial body articular surface, unfused) x H (S1 at intact section offcenter)",3-Proximal and shaft,S1,highly fragmented unfused S1,Sacrum/3-Proximal and shaft/S1/highly fragmented unfused S1
955,2017,,580,18,I20,,GMB,25_VI_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,Cranium,Zygomatic,R,0,,2,1,,ND,,ND,,,,,Y,,,0,,,,,,,,,,,,Zygomatic,"most of zygomatic, missing temporal process","Cranium//Zygomatic/most of zygomatic, missing temporal process"
956,2017,,580,18,I20,,GMB,25_VI_14,Mammal,General,large,,large mammal,#N/A,rib,Frags,,0,5-Shaft only,2,1,,,,,,,,,,,,0,,,,,,,,,,,5-Shaft only,frag,,rib/5-Shaft only/frag/
957,2017,,580,18,I20,,GMB,25_VI_14,Mammal,General,medium,,medium mammal,#N/A,rib,Frags,,0.4,8- pieces grouped together ,2,2,,1- young(not grown up at all),,,,,,,,,,0,,,,,,,,,,,8- pieces grouped together ,frag,"could be same bone, likely dog","rib/8- pieces grouped together /frag/could be same bone, likely dog"
958,2017,,580,18,I20,,GMB,25_VI_14,Mammal,General,medium,,medium mammal,#N/A,shaft,Frags,,0.1,5-Shaft only,3,1,,,,,,,,,,,9- slightly burnt,1,,,,,,,,,,,5-Shaft only,frag,likely metapodial or similar,shaft/5-Shaft only/frag/likely metapodial or similar
959,2017,,580,18,I20,,GMB,25_VI_14,Mammal,General,,,mammal,#N/A,frag,,,0,,4,1,,?,,,,,,,,,,0,,,,,,,,,,,,,"Highly porous spongy bone, large pores likely vert. oestoporoposus? Or new cartilagenous growth ","frag///Highly porous spongy bone, large pores likely vert. oestoporoposus? Or new cartilagenous growth "
960,2017,,580,18,I20,,GMB,25_VI_14,Mammal,General,,,mammal,#N/A,frag,,,0,8- pieces grouped together ,5,4,,,,,,,,,,,,0,,,,,,,,,,,8- pieces grouped together ,,one with large holes (not like above) maybe part of cranium or bird? Weird texture,frag/8- pieces grouped together //one with large holes (not like above) maybe part of cranium or bird? Weird texture
961,2017,,580,18,I20,,GMB,25_VI_14,Mammal,Human,,,Human,#N/A,,,,0,,,7,,,,,,,,,,,,0,,,,,,,,,,,,,,///
962,2017,,580,18,I20,,GMB,25_VI_14,Reptile,Testudine,Trachemys,sp.,Slider turtle,#N/A,scute,Costal scute,,0,,?,1,,,,,,,,,,,,0,,,,,,,,,,,,costal,half a scute,scute//costal/half a scute
963,2017,,598,18,J22,,DHS,27_VI_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,Mand/Tth,Multiple,L,0.2,,2,1,,9- adult,e,,,,,,,,,0,,,,,,,heavy root etching,,"14x8.2x8, 17x8x8","M2-LxWx H (labial), M3 same",,"M2, M3. body frag","body fragment with M2 and M3 present, small portion of ramus present, heavily root etched towards ramus","Mand/Tth//M2, M3. body frag/body fragment with M2 and M3 present, small portion of ramus present, heavily root etched towards ramus"
964,2017,,598,18,J22,,DHS,27_VI_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,Ph,2?,,0.1,3-Proximal and shaft,2,1,,,,,,,,,,,,0,,,,,,,,,,,3-Proximal and shaft,Likely 2,small fragment of proximal articular surface and part of shaft,Ph/3-Proximal and shaft/Likely 2/small fragment of proximal articular surface and part of shaft
965,2017,,598,18,J22,,DHS,27_VI_14,Mammal,General,large,,large mammal,#N/A,shaft,Frags,,0,sliver,3,1,,,,,,,,,,,,0,,,,,,,,,,,sliver,frag,,shaft/sliver/frag/
966,2017,,598,18,J22,,DHS,27_VI_14,Mammal,Human,,,Human,#N/A,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,///
967,2017,,581,18,I21,,DMC,25_VI_14,Mammal,Rodentia,Cratogeomys,fumosus thylorhinus,Smokey pocket gopher,#N/A,Tth up,I1,R,0.7,3-Proximal and shaft,3,1,,,,,,,,,,,,0,,,,,,,,,4.9,W,3-Proximal and shaft,I1,,Tth up/3-Proximal and shaft/I1/
968,2017,,581,18,I21,,DMC,25_VI_14,Mammal,Leporidae,Sylvilagus,cunicularius,Mexican cottontail,#N/A,Mt,II,L,1,,,1,,,,FU,PR,FU,,,,,,0,,,,,,,,,34.8x5.9x4.4,LxW(widest proximal)xW(widest proximal),,II,,Mt//II/
969,2017,,581,18,I21,,DMC,25_VI_14,Mammal,Leporidae,Leporidae,,Rabbit/hare,#N/A,Tth,,,0,,,1,,,,,,,,,,,,0,,,,,,,,,,,,ND,,Tth//ND/
970,2017,,581,18,I21,,DMC,25_VI_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Mc,III,R,0.9,3-Proximal and shaft,,1,,1- young(not grown up at all),,FU,PR,UF,,,,,,0,,,,,,,,,46.6x6.36x8.2,"L(unfused distal), WxD (proximal)",3-Proximal and shaft,III,,Mc/3-Proximal and shaft/III/
971,2017,,581,18,I21,,DMC,25_VI_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Tth lw,M1,L,0.5,4-Distal and shaft,?,1,,,lt,,,,,,,,,0,,,,,,,,,,,4-Distal and shaft,M1,,Tth lw/4-Distal and shaft/M1/
972,2017,,581,18,I21,,DMC,25_VI_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,Cranium,Frags,?,0,8- pieces grouped together ,5,2,,,,,,,,,,,,0,,,,,,,,,,,8- pieces grouped together ,Frags,"One piece of likely deer lacrimal, one fragment of likely frontal or parietal","Cranium/8- pieces grouped together /Frags/One piece of likely deer lacrimal, one fragment of likely frontal or parietal"
973,2017,,581,18,I21,,DMC,25_VI_14,Mammal,General,medium,,medium mammal,#N/A,Thoracic,,,0.1,,2,1,,,,,,,,,,,,0,,,,,,,,,,,,spineous process,,Thoracic//spineous process/
974,2017,,581,18,I21,,DMC,25_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,shaft,Frags,,0,,1,1,,,,,,,,,,,,0,,,,1,,,,,,,,frag,"two transverse cuts across shaft, more like tool manufacture than butchery","shaft//frag/two transverse cuts across shaft, more like tool manufacture than butchery"
975,2017,,581,18,I21,,DMC,25_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,shaft,Frags,,0,sliver,5,13,,,,,,,,,,,,0,,,,,,,,,,,sliver,frag,,shaft/sliver/frag/
976,2017,,581,18,I21,,DMC,25_VI_14,Mammal,General,,,mammal,#N/A,shaft,Frags,,0,sliver,5,3,,,,,,,,,,,*,2,,,,,,,,,,,sliver,frag,"One completely calcined, one calcined only on inside, outside reddish burn, one reddish burn outside, charred black inside","shaft/sliver/frag/One completely calcined, one calcined only on inside, outside reddish burn, one reddish burn outside, charred black inside"
977,2017,,581,18,I21,,DMC,25_VI_14,Mammal,General,,,mammal,#N/A,frag,,,0,,5,2,,,,,,,,,,,,0,,,,,,,,,,,,,,frag///
978,2017,,581,18,I21,,DMC,25_VI_14,Bird,Rallidae,Fulica,americana,American Coot,#N/A,ulna,,L,0.8,4-Distal and shaft,?,1,,9,,,,,,,,,,0,,,,,,,,,4.82x5.35,W(distal)xD,4-Distal and shaft,,,ulna/4-Distal and shaft//
979,2017,,581,18,I21,,DMC,25_VI_14,Bird,Anseriformes,Anatidae,,Waterfowl,#N/A,Dentary,,R,0.8,5-Shaft only,?,1,,, ,,,,,,,,,0,,,,,,,,,,,5-Shaft only,,,Dentary/5-Shaft only//
980,2017,,581,18,I21,,DMC,25_VI_14,Bird,Anseriformes,Anatidae,,Waterfowl,#N/A,Radius,,R,0.4,4-Distal and shaft,?,1,,9,,,,,,,,,,0,,,,,,,,,,W(distal),4-Distal and shaft,,,Radius/4-Distal and shaft//
981,2017,,581,18,I21,,DMC,25_VI_14,Bird,General,,,Bird,#N/A,Tibiotarsus,,,0,5-Shaft only,?,2,,,,,,,,,,,,0,,,,,,,,,,,5-Shaft only,,,Tibiotarsus/5-Shaft only//
982,2017,,581,18,I21,,DMC,25_VI_14,Bird,General,,,Bird,#N/A,shaft,Frags,,0,sliver,,2,,,,,,,,,,,,0,,,,,,,,,,,sliver,frag,,shaft/sliver/frag/
983,2017,,581,18,I21,,DMC,25_VI_14,Bird,General,,,Bird,#N/A,frag,,,0,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,frag///
984,2017,,581,18,I21,,DMC,25_VI_14,Shell,Shell,,,Shell,#N/A,shell,,,0,,,2,,,,,,,,,,,7- burnt,2,,,,2,,,,,,,,,two pieces of worked shell,shell///two pieces of worked shell
985,2017,,592,18,I21,,DHS,26_VI_14,Mammal,Rodentia,Sciurus,aureogaster,Red-bellied squirrel,#N/A,Premax/Tth,Premax/Tth,L,0.5,,,1,,, ,,,,,,,,,0,,,,,,,,,,,,"Premaxilla and teeth, lateral, I1",matched R incisor,"Premax/Tth//Premaxilla and teeth, lateral, I1/matched R incisor"
986,2017,,592,18,I21,,DHS,26_VI_14,Mammal,Rodentia,Sciurus,aureogaster,Red-bellied squirrel,#N/A,Tth up,I1,R,1,,,1,,,,,,,,,,,,0,,,,,,,,,,,,I1,,Tth up//I1/
987,2017,,592,18,I21,,DHS,26_VI_14,Mammal,General,medium,,medium mammal,#N/A,Thoracic,13,,0.9,6- whole lenght/size but still broken,2,1,,,,,,,,,,,,0,,1,,,,,,,,,6- whole lenght/size but still broken,13,possibly L1,Thoracic/6- whole lenght/size but still broken/13/possibly L1
988,2017,,592,18,I21,,DHS,26_VI_14,Mammal,General,large,,large mammal,#N/A,Vert ND,,,0,,2,1,,,,FU,PR,FU,,,,,,0,,,,,,,,,,,,process,,Vert ND//process/
989,2017,,592,18,I21,,DHS,26_VI_14,Mammal,General,large,,large mammal,#N/A,Rib,,,0,,2,1,,,,,,,,,,,,0,,,,,,2,,,,,,,,Rib///
990,2017,,592,18,I21,,DHS,26_VI_14,Mammal,General,small,,small mammal,#N/A,Rib,,,0,,2,1,,,,,,,,,,,,0,,,,,,,,,,,,,,Rib///
991,2017,,592,18,I21,,DHS,26_VI_14,Mammal,General,,,mammal,#N/A,unknown,,,0,,1,1,,1,,,,,,,,,,0,,,,,,,,,,,,,thin layer of curved bone,unknown///thin layer of curved bone
992,2017,,592,18,I21,,DHS,26_VI_14,Bird,Galliformes,Colinus,virginianus,Northern bobwhite,#N/A,Tibiotarsus,,L,0.6,4-Distal and shaft,?,1,,9,,,,,,,,,,0,,,,,,,,,5.4,distal W,4-Distal and shaft,,,Tibiotarsus/4-Distal and shaft//
993,2017,,592,18,I21,,DHS,26_VI_14,Bird,Anseriformes,Anatidae,,Waterfowl,#N/A,Tibiotarsus,,L,0.4,5-Shaft only,?,1,,,,,,,,,,,,0,,,,,,,,,,,5-Shaft only,,missing distal condyles,Tibiotarsus/5-Shaft only//missing distal condyles
994,2017,,592,18,I21,,DHS,26_VI_14,Mammal,General,large,,large mammal,#N/A,Tth ND,,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,incisor or canine,"fragment of incisor or incisiform canine, matches Bos in shape, highly fragmented and weird looking, black on one side, burnt?","Tth ND//incisor or canine/fragment of incisor or incisiform canine, matches Bos in shape, highly fragmented and weird looking, black on one side, burnt?"
995,2017,,592,18,I21,,DHS,26_VI_14,Mammal,Human,,,Human,#N/A,,,,0,,,3,,,,,,,,,,,,0,,,,,,,,,,,,,,///
996,2017,,589,18,M26,,AH,27_VI_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,Mc,Awl,LM/RL,0.3,4-Distal and shaft,4,1,,,,ND,PR,FU,"Awl, hole drilled through the distal condyle",NEED,,,,0,,,,2,,,,,132.7,Length (awl),4-Distal and shaft,Awl,"Awl, from LM/RL side of Metacarpal","Mc/4-Distal and shaft/Awl/Awl, from LM/RL side of Metacarpal"
997,2017,,583,18,I20,,GMB,25_VI_14,Mammal,General,large,,large mammal,#N/A,Awl,Awl,,?,4-Distal and shaft,1,1,,,,,,,,NEED,,,,0,,,,2,,,,,80.8,"L(awl, broken)",4-Distal and shaft,Awl,"Awl, triangular cross-section","Awl/4-Distal and shaft/Awl/Awl, triangular cross-section"
998,2017,,583,18,I20,,GMB,25_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,Needle,Needle,,,4-Distal and shaft,1,3,,,,,,,,NEED,,,,0,,,,2,,,,,"90.3, 35.5, 31.7",L (each of the needle points),4-Distal and shaft,Needle,"Three needle points, one three times as long as the other two","Needle/4-Distal and shaft/Needle/Three needle points, one three times as long as the other two"
999,2017,,591,18,J21,,DHS,26_VI_14,Mammal,Human,,,Human,#N/A,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,///
1000,2017,,585,18,J22,,DHS,26_VI_14,Mammal,Human,,,Human,#N/A,Shaft,Frags,,,,1,1,,,,,,,,NEED,,,,0,,,,1,,,,,50.8x24.8,LxW,,frag,"Worked piece of bone, likely human, sawn along long-edges, Sawn/polish along short edge, parallel scratches on outside","Shaft//frag/Worked piece of bone, likely human, sawn along long-edges, Sawn/polish along short edge, parallel scratches on outside"
1001,2017,,595,18,M26,,AH,27_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,Needle,Needle,,?,4-Distal and shaft,3,1,,,,,,,,,,,,0,,,,,,,,,,,4-Distal and shaft,Needle,distal portion of needle ,Needle/4-Distal and shaft/Needle/distal portion of needle 
1002,2017,,534,18,I21,,DHS,18_VI_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,Radius,-,L,0.5,4-Distal and shaft,1,1,,,,ND,PR,FU,,Phone 28_VIII_17,,,,0,,,,2,,,,,"97.96x27x19.9, 17.7","L(broken), WxD (distal), D (distal, articular only)",4-Distal and shaft,distal,"worked distal radius, polished/scratch lines longitudinally along outside, some root etching, distal end is abraded/worn","Radius/4-Distal and shaft/distal/worked distal radius, polished/scratch lines longitudinally along outside, some root etching, distal end is abraded/worn"
1003,2017,,534,18,I21,,DHS,18_VI_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,Metapodial,,,0,sliver,2,1,,,,,,,,,,,,0,,,,,,,,,,,sliver,shaft,,Metapodial/sliver/shaft/
1004,2017,,534,18,I21,,DHS,18_VI_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,Scapula,,,0.1,,2,1,,1,,,,,,,,,,0,,,,,,,,,,,,caudal border,prorous near vertebral border,Scapula//caudal border/prorous near vertebral border
1005,2017,,534,18,I21,,DHS,18_VI_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Cranium,,,0.2,8- pieces grouped together ,2,4,,1,UN,,,,,,,,,0,,,,,,,  ,,,,8- pieces grouped together ,Multiple,"parietal L+R, Frontal R, Nasal R","Cranium/8- pieces grouped together /Multiple/parietal L+R, Frontal R, Nasal R"
1006,2017,,534,18,I21,,DHS,18_VI_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,Radius,,ND,0,sliver,3,1,,,,,,,,,,,,0,,,,,,,,,,,sliver,posterior shaft,fragment of posterior shaft,Radius/sliver/posterior shaft/fragment of posterior shaft
1007,2017,,534,18,I21,,DHS,18_VI_14,Mammal,Carnivora,Canis,familiaris ,Dog (lg),#N/A,Ph2,,ND,1,,,1,,,,FU,PR,FU,,,,,,0,,,,,,,,,"16.45x7.3, 6.7","LxW(prox), W(Distal)",,,"II or IV, size of large dog","Ph2///II or IV, size of large dog"
1008,2017,,534,18,I21,,DHS,18_VI_14,Mammal,Carnivora,Canis,familiaris ,Dog (sm),#N/A,Ph1,,ND,1,6- whole lenght/size but still broken,1,1,,,,FU,PR,FU,,,,,,0,,,,,,,,,"17x6.7, 5.1","LxW(prox), W(Distal)",6- whole lenght/size but still broken,,,Ph1/6- whole lenght/size but still broken//
1009,2017,,534,18,I21,,DHS,18_VI_14,Mammal,Rodentia,Sciuridae ,cf. Otospermophilus variagatus,Squirrel,cf. Otospermophilus variagatus,Cranium,Frontal,L+R,0.4,,?,1,,1,,UN,,,,,,,8,1,,,,,,,,,,,,Frontal,,Cranium//Frontal/
1010,2017,,534,18,I21,,DHS,18_VI_14,Mammal,General,large,,large mammal,#N/A,shaft,Frags,,0,sliver,2,1,,,,,,,,,,,,0,,,,,,,,,,,sliver,frag,"root etching, a little abraded on outside. ","shaft/sliver/frag/root etching, a little abraded on outside. "
1011,2017,,534,18,I21,,DHS,18_VI_14,Mammal,General,large,,large mammal,#N/A,rib,,,0,5-Shaft only,2,1,,,,,,,,,,,,0,,,,,,,,,,,5-Shaft only,shaft,,rib/5-Shaft only/shaft/
1012,2017,,534,18,I21,,DHS,18_VI_14,Mammal,General,large,,large mammal,#N/A,shaft,Frags,,0.1,,1,1,,,,,,,,,,,,0,,,,2,,,,,,,,frag,"awl/spatula style, highly worn, ","shaft//frag/awl/spatula style, highly worn, "
1013,2017,,534,18,I21,,DHS,18_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,Needle,Needle,,0.5,3-Proximal and shaft,?,1,,,,,,,,,,,,0,,,,,,,,,36.4,,3-Proximal and shaft,Needle,small needle fragment with eyehole,Needle/3-Proximal and shaft/Needle/small needle fragment with eyehole
1014,2017,,534,18,I21,,DHS,18_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,frag,,,0,,8,3,,,,,,,,,,,,0,,,,,,,,,,,,,,frag///
1015,2017,,534,18,I21,,DHS,18_VI_14,Mammal,General,medium,,medium mammal,#N/A,rib,,,0,5-Shaft only,3,1,,,,,,,,,,,,0,,,,,,,,,,,5-Shaft only,shaft,,rib/5-Shaft only/shaft/
1016,2017,,534,18,I21,,DHS,18_VI_14,Mammal,General,medium,,medium mammal,#N/A,Vert ND,,,0,,,2,,1,UN,,,,,,,,,0,,,,,,,,,,,,epiphysis,two small epiphyses,Vert ND//epiphysis/two small epiphyses
1017,2017,,534,18,I21,,DHS,18_VI_14,Bird,Rallidae,Fulica,americana,American Coot,#N/A,Coracoid,,L,0.4,4-Distal and shaft,?,1,,,,,,,,,,,,0,,,,,,,,,13.85,Widest distal,4-Distal and shaft,posterior,here I am counting posterior as distal,Coracoid/4-Distal and shaft/posterior/here I am counting posterior as distal
1018,2017,,534,18,I21,,DHS,18_VI_14,Bird,General,large,,large bird,#N/A,pygostyle,,,1,,,1,,,,,,,,Phone 28_VIII_17,Y,,,0,,,,,,,,,"8.4, 26.9, 29.8","Body length, tail length perpendicular to body, max length",,,"large pygostyle, not golden eagle or turkey, check Buteo Swansoni for ID","pygostyle///large pygostyle, not golden eagle or turkey, check Buteo Swansoni for ID"
1019,2017,,534,18,I21,,DHS,18_VI_14,Bird,Anseriformes,Anatidae,,Waterfowl,#N/A,Humerus,-,L,0.3,4-Distal and shaft,1,1,,,,,,,,,,,4,1,,,,,,,,,8.39,W,4-Distal and shaft,distal,,Humerus/4-Distal and shaft/distal/
1020,2017,,534,18,I21,,DHS,18_VI_14,Bird,General,,,Bird,#N/A,frag,,,0,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,frag///
1021,2017,,534,18,I21,,DHS,18_VI_14,Fish,,,,Perciformes,#N/A,hyomandibular,,R,0.5,,?,1,,,,,,,,,,,,0,,,,,,,,,,,,,"large, likely marine","hyomandibular///large, likely marine"
1022,2017,,534,18,I21,,DHS,18_VI_14,Fish,,cf. Cichlidae or Gerreidae,,Perciformes,cf. Cichlidae or Gerreidae,Caudal,,,1,6- whole lenght/size but still broken,,1,,,,,,,,NEED,Y,,,0,,,,,,,,,,,6- whole lenght/size but still broken,,"large, likely marine","Caudal/6- whole lenght/size but still broken//large, likely marine"
1023,2017,,534,18,I21,,DHS,18_VI_14,Mammal,Human,,,Human,#N/A,,,,,,,4,,,,,,,,,,,,0,,,,,,,,,,,,,,///
1024,2017,,527,18,L24,,DHS,19_VI_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,Pelvis Acetabulum,Pubis,L,0.1,3-Proximal and shaft,1,2,,,,FU,,,,NEED,Y,,7,2,,,,,,,,,7x7.4,body triangular in cross-section HxW,3-Proximal and shaft,Pubis,"very narrow body of pubis, deer seems to be thicker bodied","Pelvis Acetabulum/3-Proximal and shaft/Pubis/very narrow body of pubis, deer seems to be thicker bodied"
1025,2017,,527,18,L24,,DHS,19_VI_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,Rib,,R,0.3,5-Shaft only,1,3,,,,,,,,Phone 28_VIII_17,,,,0,,,,,1,,,,,,5-Shaft only,,"three fragments of rib, two dorsal shaft frags, one ventral shaft frag, clear cuts on two, possible cut on the third. Likely butchery marks, possibly cut into 2.5 inch rib cuts, each measures 65.7 in length and two appear to be cut on both ends","Rib/5-Shaft only//three fragments of rib, two dorsal shaft frags, one ventral shaft frag, clear cuts on two, possible cut on the third. Likely butchery marks, possibly cut into 2.5 inch rib cuts, each measures 65.7 in length and two appear to be cut on both ends"
